hash,commit_hash,author,date,message,lines_added,lines_deleted,files_changed
a025522d086cd85e364ffb18ab7ca636a60a14fd,a025522,Kenneth Reitz,2019-09-18 05:25:59 -0400,flourish,0,0,3
a3735e2517c4af327d1ce55eea93376502ededd1,a3735e2,Kenneth Reitz,2019-09-18 05:10:42 -0400,Update README.md,1,1,1
06826504dac278a2dec57f1eba847239f66a78c8,0682650,Kenneth Reitz,2019-09-18 05:10:10 -0400,Merge branch 'master' of github.com:psf/requests,0,0,0
14c323492a42415a4ad0a93f669bdf1c1b2e999a,14c3234,Kenneth Reitz,2019-09-18 05:10:03 -0400,deepmind,0,0,1
c19651193488c90e4b84ec92b55da1258574d9f9,c196511,Kenneth Reitz,2019-09-18 05:02:36 -0400,Update README.md,3,3,1
a9860c4faed86a480f02a4bfa67f4e3c07cf6f4a,a9860c4,Kenneth Reitz,2019-09-18 05:02:07 -0400,Update README.md,3,2,1
f82382588f9ad8c0ac15dc4b401e5e7cad41e9ae,f823825,Kenneth Reitz,2019-09-18 05:01:17 -0400,Update README.md,1,1,1
72176ab9accf1a6cba861ddaeb9e36c6270f4bd2,72176ab,Kenneth Reitz,2019-09-18 04:59:40 -0400,Update README.md,0,2,1
eb2c14889fccd3e2526aab31e57c452e47848335,eb2c148,Kenneth Reitz,2019-09-18 04:59:26 -0400,Update README.md,9,7,1
cfdd00f3a382ed2c35ca318756bb60aef1a1a99b,cfdd00f,Kenneth Reitz,2019-09-18 04:57:16 -0400,Update README.md,1,1,1
b15bccf35e19ee9e1af26cc5f1b52df7453411ac,b15bccf,Kenneth Reitz,2019-09-18 04:56:18 -0400,Update README.md,2,0,1
f348d51818ed801c819d8bd5c85b923928b28ebe,f348d51,Kenneth Reitz,2019-09-18 04:56:04 -0400,Update README.md,2,0,1
dc1526f85d7b55d7f2005c0a8cd8eacf47d77a5c,dc1526f,Kenneth Reitz,2019-09-18 04:55:34 -0400,Update README.md,2,0,1
c21c039ec8044dc0aeeededa365cc8bece8094de,c21c039,Kenneth Reitz,2019-09-18 04:54:31 -0400,Update FUNDING.yml,0,1,1
49acab8033b59c417525818d046efa8443d8958d,49acab8,Kenneth Reitz,2019-09-18 04:54:20 -0400,Update FUNDING.yml,1,0,1
0f71067f643fff1a76deb8db7c7a2c280ba434d3,0f71067,Kenneth Reitz,2019-09-18 04:52:39 -0400,Update README.md,2,0,1
9f35ebd7956644c214405cc6253e1f5b7506df24,9f35ebd,Kenneth Reitz,2019-09-18 04:52:22 -0400,Update README.md,1,0,1
de1c200dff8d5cb0486200fe21793793a7b94346,de1c200,Kenneth Reitz,2019-09-18 04:51:58 -0400,Update README.md,2,0,1
458496d43e9ff08dd285d4b67b5bb889bca3480f,458496d,Kenneth Reitz,2019-09-18 04:51:23 -0400,Update README.md,1,1,1
446911b8539af0f5ae2dcf558fec4a6c0cd8af44,446911b,Kenneth Reitz,2019-09-18 04:51:10 -0400,Update README.md,1,2,1
3ed0f8fba044e65946385f1067dcb1ab0440f37d,3ed0f8f,Kenneth Reitz,2019-09-18 04:50:39 -0400,Update README.md,1,1,1
d66ffdbb2b24a5db8651970b1d2e918d650f0c0c,d66ffdb,Kenneth Reitz,2019-09-18 04:49:57 -0400,Update README.md,1,1,1
99197c2058200f1ccc951931260f0223975d1b08,99197c2,Kenneth Reitz,2019-09-18 04:49:43 -0400,Update README.md,1,1,1
179f943300a73a1a14f1893b129b0df678eeb733,179f943,Kenneth Reitz,2019-09-18 04:48:05 -0400,Update README.md,1,1,1
75f062dcefa741c7b79e7a5fdc95f4aed1513644,75f062d,Kenneth Reitz,2019-09-18 04:47:36 -0400,Update README.md,1,1,1
a7944ba94f725e30a7a652f425a0d049c16ae1ba,a7944ba,Kenneth Reitz,2019-09-18 04:46:49 -0400,Update README.md,1,1,1
cf77263ad466229633b72e54c29ea512d7be1b7b,cf77263,Kenneth Reitz,2019-09-18 04:45:14 -0400,Update README.md,2,2,1
af85e68f1f44b5afc7f54c0217b2617a7086650a,af85e68,Kenneth Reitz,2019-09-18 04:44:37 -0400,Update README.md,0,0,0
536b583bc9d2b57f29109f9fa60af8855dfa18ab,536b583,Kenneth Reitz,2019-09-18 04:44:26 -0400,Update README.md,2,2,1
0f1251bc13b479c2035949adb63915a905c76f78,0f1251b,Kenneth Reitz,2019-09-18 04:43:41 -0400,Update README.md,4,4,1
a29be8f9ccf13c887e0f8861c2a35fb5289b9e3f,a29be8f,Kenneth Reitz,2019-09-18 04:42:26 -0400,Update LICENSE,1,1,1
ac9f0d7c978528615183598377144186295025b1,ac9f0d7,Kenneth Reitz,2019-09-18 04:40:07 -0400,Update README.md,4,4,1
be2fe0c6af9b52e815fc6b15668b20b6c677ad38,be2fe0c,Kenneth Reitz,2019-09-18 04:39:30 -0400,Update README.md,3,0,1
abe22b1da6c2b3397a59e33c071daa1aec2d0844,abe22b1,Kenneth Reitz,2019-09-18 04:39:17 -0400,Update README.md,4,1,1
e11caeb39ffd2f4c56b7be0499959bcb215526a8,e11caeb,Kenneth Reitz,2019-09-18 04:38:51 -0400,Update README.md,3,0,1
30a16088c4d1bb58b3288e64489a9530ae712c5c,30a1608,Kenneth Reitz,2019-09-18 04:37:53 -0400,Update README.md,7,10,1
6831d2d8e4f06b4f1f25f0c3d6a160d4ccac0513,6831d2d,Kenneth Reitz,2019-09-18 04:35:36 -0400,Merge branch 'master' of github.com:psf/requests,0,0,0
a5bcc9c46e4062ca97f59cc42ad5ff44ee252cfc,a5bcc9c,Kenneth Reitz,2019-09-18 04:35:29 -0400,pngsquash,0,0,4
186dcee8a0e6f6a165c88d1612a587de8ea1c639,186dcee,Kenneth Reitz,2019-09-18 04:31:58 -0400,Update README.md,1,1,1
caf91bd1755bca36c8cae16e5ba6b8fcdcc89ba5,caf91bd,Kenneth Reitz,2019-09-18 04:29:05 -0400,Update README.md,1,1,1
80562c9f83b4b47d8e65eeb6dcce9d398776d11c,80562c9,Kenneth Reitz,2019-09-18 04:28:47 -0400,Update README.md,1,1,1
2256fd2bc40f946bcb42c8bcb4c40ee14394a111,2256fd2,Kenneth Reitz,2019-09-18 04:28:32 -0400,Update README.md,1,1,1
316f748226e7379b9888e77a32345e8a995cd337,316f748,Kenneth Reitz,2019-09-18 04:28:17 -0400,Update README.md,1,1,1
c6ab21c103c9460088bd0446ef4e4336cb4801ab,c6ab21c,Kenneth Reitz,2019-09-18 04:27:19 -0400,Update README.md,1,1,1
1d41e8dc97ffed6678afc5cb81c8e2b8c8b827de,1d41e8d,Kenneth Reitz,2019-09-18 04:27:06 -0400,Update README.md,1,0,1
80c7cbd46e4479c653032deb6e270bbf54b23bc4,80c7cbd,Kenneth Reitz,2019-09-18 04:26:52 -0400,Update README.md,0,2,1
775813aae79e91d0e26f1389a96a45235b15e3e3,775813a,Kenneth Reitz,2019-09-18 04:26:38 -0400,Update README.md,4,2,1
cbccc5f07e63bf4fe50e6eb94599b8888074689f,cbccc5f,Kenneth Reitz,2019-09-18 04:26:00 -0400,Update README.md,3,1,1
26466b54ada86b01912adb999f7cd51efd4f60d6,26466b5,Kenneth Reitz,2019-09-18 04:25:21 -0400,Merge branch 'master' of github.com:psf/requests,0,0,0
042ccfcf99d1c06ec5d6fda41c04801550b53c3a,042ccfc,Kenneth Reitz,2019-09-18 04:25:17 -0400,license,0,0,1
24e46d030389fed88c86e3b9fa31b2b5a0f37cc3,24e46d0,Kenneth Reitz,2019-09-18 04:21:16 -0400,Update README.md,1,1,1
70cc902f5e6eef91a9b80763f1e47b30991fcda3,70cc902,Kenneth Reitz,2019-09-18 04:19:56 -0400,Update README.md,1,1,1
091604455a74391f9b0cbcde98d121ddad79f8e5,0916044,Kenneth Reitz,2019-09-18 04:19:37 -0400,Update README.md,1,1,1
b639f17705ea593e73192b230d2c3945d2b7264b,b639f17,Kenneth Reitz,2019-09-18 04:18:41 -0400,Update README.md,1,1,1
33f41b8a137157f014c5b1c2e02c3e775b64613b,33f41b8,Kenneth Reitz,2019-09-18 04:18:03 -0400,Update README.md,0,1,1
73a65941ad831bb4b5bdd0056e2d41a0363c1c0f,73a6594,Kenneth Reitz,2019-09-18 04:17:42 -0400,Update README.md,1,1,1
2e992817d45780df9f3edd35caa91f1ab4dfa224,2e99281,Kenneth Reitz,2019-09-18 04:17:04 -0400,Update README.md,1,3,1
0f9bcfb86cd7651ebc8bda12f873ba616aafbff5,0f9bcfb,Kenneth Reitz,2019-09-18 04:14:44 -0400,Update README.md,1,1,1
fcde69193acac25fb7d550a85f37020fb4881b79,fcde691,Kenneth Reitz,2019-09-18 04:14:21 -0400,Update README.md,1,3,1
b08073a7c3c3a20254ad374ea7f351a5461a9489,b08073a,Kenneth Reitz,2019-09-18 04:12:57 -0400,Update README.md,1,3,1
e1eb569751af7015b568561d0a964a810d4a4254,e1eb569,Kenneth Reitz,2019-09-18 04:12:00 -0400,Update README.md,2,1,1
8d09a80a1610a871307b4009f888c7a4e9a6fc1a,8d09a80,Kenneth Reitz,2019-09-18 04:11:31 -0400,Update README.md,5,4,1
8074cc8bf5193d73c4f11c20a72a0da61cfd0d76,8074cc8,Kenneth Reitz,2019-09-18 04:08:42 -0400,Update README.md,4,6,1
8e1907429611b9c9d9792af55d73149bc4e6cc86,8e19074,Kenneth Reitz,2019-09-18 04:07:44 -0400,Update README.md,9,9,1
30c128ade9a0f93a2e6209e93c239521bbc1a238,30c128a,Kenneth Reitz,2019-09-18 04:05:51 -0400,Update README.md,14,17,1
65a73bd0f7935d3bb479238793d9d5fd6a2b33d7,65a73bd,Kenneth Reitz,2019-09-18 04:01:56 -0400,Update README.md,18,21,1
e63d846b15753ca1f51d6afe3405eb2c8c7d655e,e63d846,Kenneth Reitz,2019-09-18 03:59:35 -0400,Update README.md,20,9,1
d6db3901cb4ab7583b7592199ab96c367b9c651c,d6db390,Kenneth Reitz,2019-09-18 03:57:15 -0400,Update README.md,1,0,1
355e2889400f6ba2ae886056aa8cd968c2f9e5c4,355e288,Kenneth Reitz,2019-09-18 03:56:27 -0400,Update README.md,1,1,1
a08c421f7c129aa23165366a4ccca8c0d27790dd,a08c421,Kenneth Reitz,2019-09-18 03:55:43 -0400,Update README.md,1,1,1
e35ace77bfe246d083c5ff247357a5e5e6196c45,e35ace7,Kenneth Reitz,2019-09-18 03:55:23 -0400,Update README.md,1,2,1
f3b62442beb5422430eb2e5d82ec7132757a6fbf,f3b6244,Kenneth Reitz,2019-09-18 03:54:03 -0400,Update README.md,1,1,1
846c37c29d546f098c399ad34a4f9544e1f481bc,846c37c,Kenneth Reitz,2019-09-18 03:53:50 -0400,Update README.md,3,3,1
570dc15b52db6dde708e4fe3bdb8562ae9a4738d,570dc15,Kenneth Reitz,2019-09-18 03:52:51 -0400,Update README.md,1,1,1
4a87d1e62f0c3c6bcfe939cfad5099ebc45cfd2a,4a87d1e,Kenneth Reitz,2019-09-18 03:52:36 -0400,Update README.md,1,1,1
2d3b68cf1edb40c0ae9d000e665a0accfbe4e458,2d3b68c,Kenneth Reitz,2019-09-18 03:51:22 -0400,Update README.md,1,1,1
31a6e696bbddc927e7532e65d63d18c35a6fbdd3,31a6e69,Kenneth Reitz,2019-09-18 03:51:03 -0400,Update README.md,2,5,1
33e402b21f7a644df115c0c11206a19aef89ea1b,33e402b,Kenneth Reitz,2019-09-18 03:48:48 -0400,Update README.md,3,5,1
60cffb076b0b39baaf5da892cb36c9a503d0bd3d,60cffb0,Kenneth Reitz,2019-09-18 03:48:25 -0400,Update README.md,10,16,1
bdc92c795fe661e613c57d2366300b0816b09827,bdc92c7,Kenneth Reitz,2019-09-18 03:41:20 -0400,Update README.md,4,1,1
426a1c01200434ec8a9012d36c918974ae30587a,426a1c0,Kenneth Reitz,2019-09-18 03:40:05 -0400,Update README.md,1,1,1
bc8fa9c246ea8f7f5f2de9ad297fd08502e98a5b,bc8fa9c,Kenneth Reitz,2019-09-18 03:39:46 -0400,Update README.md,1,1,1
be7cbe1353ef7a3307efebc9e5322b7332539a99,be7cbe1,Kenneth Reitz,2019-09-18 03:38:46 -0400,Update README.md,1,1,1
9ba6c5e63882579dd1aaa4ce3fb3f13244b4f127,9ba6c5e,Kenneth Reitz,2019-09-18 03:37:59 -0400,Update README.md,1,1,1
762042260b2918d4a496b6d03b95ba3d487fb373,7620422,Kenneth Reitz,2019-09-18 03:37:29 -0400,Update README.md,0,0,0
2abe57458da005025338c0fc5dca69e71a530a1b,2abe574,Kenneth Reitz,2019-09-18 03:37:21 -0400,Update README.md,1,1,1
e40a3d609411a2e496053b0401aa5a832c2038fe,e40a3d6,Kenneth Reitz,2019-09-18 03:35:33 -0400,Update README.md,1,1,1
c2479aeac78de66dfffa0e2e8a99e7c0943b3160,c2479ae,Kenneth Reitz,2019-09-18 03:34:08 -0400,logo,0,0,1
7ce4691289856142d5e777971ede5f2e89c620a0,7ce4691,Kenneth Reitz,2019-09-18 03:32:27 -0400,Merge branch 'master' of github.com:psf/requests,0,0,0
c5d9e1216ef684a6d589fa4fda657afa25822f4b,c5d9e12,Kenneth Reitz,2019-09-18 03:32:18 -0400,resize,0,0,2
863542529d247c4ef88f2ca2d1463ed269a0cc84,8635425,Kenneth Reitz,2019-09-18 03:31:48 -0400,Update README.md,1,1,1
8072d4fda86bd4caaf190eba0e96cf508b4f6fa6,8072d4f,Kenneth Reitz,2019-09-18 03:31:23 -0400,Update README.md,1,1,1
e820ac7c402594977f14f74d24bb4d4d59136cc4,e820ac7,Kenneth Reitz,2019-09-18 03:30:45 -0400,Update README.md,1,1,1
720f1ce61d957ce88da9d4cebdde2e687e9d39ef,720f1ce,Kenneth Reitz,2019-09-18 03:29:25 -0400,Update README.md,1,1,1
6d37433c0e42c9be37dd3ca17a649e81554ba1f7,6d37433,Kenneth Reitz,2019-09-18 03:28:44 -0400,Merge branch 'master' of github.com:psf/requests,0,0,0
969783702d84873cfeffffc40dd943948aae12aa,9697837,Kenneth Reitz,2019-09-18 03:28:35 -0400,flower of life,0,0,1
6fbbbc8c9e2d0b5bce3409bbd10cc29e30e0e914,6fbbbc8,Kenneth Reitz,2019-09-18 03:26:17 -0400,Update README.md,1,1,1
26b104ecb92f31dbf2eb4029c1f7fb98c33ebdaa,26b104e,Kenneth Reitz,2019-09-18 03:25:58 -0400,Update README.md,2,1,1
3f21a2d62eaa0d4746b4bb8af6746c87b941468e,3f21a2d,Kenneth Reitz,2019-09-18 03:25:21 -0400,shoes and cars,0,0,2
42926b573110dcd4fcb852d0fed206a51957bdc6,42926b5,Kenneth Reitz,2019-09-18 03:22:03 -0400,Merge branch 'master' of github.com:psf/requests,0,0,0
a7e2da804c0589eb2fba9f6a099ac50fa6a9515d,a7e2da8,Kenneth Reitz,2019-09-18 03:21:34 -0400,flourish,0,0,1
2416c2dd4769eba61b1364c88c8ce27b0f7b8bcf,2416c2d,Kenneth Reitz,2019-09-18 03:20:31 -0400,Update README.md,1,1,1
b44d6fdf498a6bf93d681b5307c031fca3a44ba8,b44d6fd,Kenneth Reitz,2019-09-18 03:20:10 -0400,Update README.md,3,0,1
0859c01b16a3e4958685b99906224fee3fcfa43e,0859c01,Kenneth Reitz,2019-09-18 03:19:23 -0400,flourish,0,0,1
c198cc0b2ee14e8e347fc63f3c8606eefd3b482d,c198cc0,Kenneth Reitz,2019-09-18 03:17:40 -0400,Update README.md,2,1,1
4b9e5d0ef3931a93bbab4a8be1decceae439714e,4b9e5d0,Kenneth Reitz,2019-09-18 03:17:21 -0400,Update README.md,4,3,1
9b51d7c4f2f3e0b1425e72ca01ec520a1eae0c5c,9b51d7c,Kenneth Reitz,2019-09-18 03:17:05 -0400,Update README.md,4,3,1
6b89c8752aa67735b59642fc99bbaccf41e14ea8,6b89c87,Kenneth Reitz,2019-09-18 03:16:49 -0400,Update README.md,5,0,1
59dac47346a04d66a7d885ecfd30f7d55b80106f,59dac47,Kenneth Reitz,2019-09-18 03:15:04 -0400,Update README.md,2,1,1
bb2ae009bc629da48f0d9347a0bdd07403012583,bb2ae00,Kenneth Reitz,2019-09-18 03:14:40 -0400,Update README.md,1,1,1
11982c1f9f74ae0ea5776e57d9158174eec2a007,11982c1,Kenneth Reitz,2019-09-18 03:14:26 -0400,Update README.md,0,18,1
36cc7bbfc35dec99e8090cf697bfd37820e66f6a,36cc7bb,Kenneth Reitz,2019-09-18 03:12:31 -0400,Update README.md,1,0,1
d675d83b1df5689aba066cf464507b8b04425ed1,d675d83,Kenneth Reitz,2019-09-18 03:12:12 -0400,Update README.md,2,1,1
4d2875da114c5f08bb8806ef0be881a27449a94d,4d2875d,Kenneth Reitz,2019-09-18 03:11:56 -0400,Update README.md,1,1,1
687ff0eb360c054e11d4e9de78c129f6501511f4,687ff0e,Kenneth Reitz,2019-09-18 03:11:34 -0400,Update README.md,2,1,1
c51a9efa2bc4285cabeb2f7e42386e89baa3df89,c51a9ef,Kenneth Reitz,2019-09-18 03:10:41 -0400,Update README.md,3,2,1
c386eebcf8f99e80068951fe2090513e931386ca,c386eeb,Kenneth Reitz,2019-09-18 03:10:21 -0400,Update README.md,0,4,1
3423b5174851d0b9704da83532ebde4235d891a5,3423b51,Kenneth Reitz,2019-09-18 03:10:00 -0400,Update README.md,1,1,1
3ff2995c1d38d7353209881fe83995622581ecf7,3ff2995,Kenneth Reitz,2019-09-18 03:09:42 -0400,Update README.md,1,1,1
e231de6ddc17e48d852ff04ccb479b68ba93e398,e231de6,Kenneth Reitz,2019-09-18 03:05:16 -0400,Update README.md,0,4,1
54cefc901ca719a06c2775d1c5c0b8f58e8458d4,54cefc9,Kenneth Reitz,2019-09-18 03:04:51 -0400,Update README.md,2,1,1
2bc6aeb64e6eda4af5c8c1b2abc2f6fd45a8ebd9,2bc6aeb,Kenneth Reitz,2019-09-18 03:03:12 -0400,Update README.md,1,2,1
7c71cb9643d2c6abafe37e12d03ad4b0c9027e1d,7c71cb9,Kenneth Reitz,2019-09-18 03:02:29 -0400,Update README.md,8,3,1
e0359b272513c4ff9921ded7ccb60e9ae480781e,e0359b2,Kenneth Reitz,2019-09-18 02:54:15 -0400,Update README.md,1,0,1
25d1ffda8cc213733623a1957216b20890a84a25,25d1ffd,Kenneth Reitz,2019-09-18 02:53:30 -0400,Update README.md,1,1,1
537ac3cf2205cde26de70df4dad7c2823a572f13,537ac3c,Kenneth Reitz,2019-09-18 02:52:51 -0400,Update README.md,3,3,1
547720883595bb592bf272e3d663f1b3eb8d19fb,5477208,Kenneth Reitz,2019-09-18 02:52:15 -0400,Update README.md,2,1,1
0b2517465d0dbf04f33fcf577f93f437d1b5c5b6,0b25174,Kenneth Reitz,2019-09-18 02:51:37 -0400,Update README.md,1,1,1
1c19e6148f9a5bcad2be25d27759bc94275b0ccd,1c19e61,Kenneth Reitz,2019-09-18 02:51:10 -0400,Update README.md,1,1,1
55d3d8b3b2a908765fd3d107b7bfd2651fea13a2,55d3d8b,Kenneth Reitz,2019-09-18 02:50:59 -0400,Update README.md,1,1,1
5f3b95992b2d2e451e7feae8e1243a08ac423951,5f3b959,Kenneth Reitz,2019-09-18 02:49:42 -0400,Update README.md,2,2,1
3e012c16c39e832aad9f80f9c147edb51d99e0ff,3e012c1,Kenneth Reitz,2019-09-18 02:49:15 -0400,Update README.md,1,1,1
c13ccd11f6bb24d043016a2fe521f0db251b80ab,c13ccd1,Kenneth Reitz,2019-09-18 02:48:45 -0400,Update README.md,13,2,1
266d17c4def3edd1d02cd7ee1f8987dc429c10c1,266d17c,Kenneth Reitz,2019-09-18 02:43:58 -0400,Update README.md,1,1,1
6b639bbc082024801a6ec31d32157da12af0d957,6b639bb,Kenneth Reitz,2019-09-18 02:43:41 -0400,Update README.md,1,1,1
6c322457a219f9f18e3aa8ed83ad1326aa565210,6c32245,Kenneth Reitz,2019-09-18 02:42:55 -0400,pipfile / lock,110,206,2
5090ba79ac6393421a0cf01120e334d9b3c3f56b,5090ba7,Kenneth Reitz,2019-09-18 02:39:15 -0400,Create .nojekyll,1,0,1
da13fec6ce8fdd7a5322ca3b22594b23554d8122,da13fec,Kenneth Reitz,2019-09-18 02:37:03 -0400,Create SECURITY.md,96,0,1
d7018e6d610dcf283e6c63a364b5f745be5c5b43,d7018e6,Kenneth Reitz,2019-09-18 02:34:01 -0400,Create FUNDING.yml,1,0,1
39b3dcf7d937570f8a5ecda57ac0aae7eeea3aba,39b3dcf,lzutao,2019-09-17 19:34:36 +0700,Fix formatting of status code example,10,7,1
3d968ff34dd9945f2a86396001408ba69c1ab3fd,3d968ff,Kenneth Reitz,2019-08-26 10:35:52 -0400,Update index.rst,1,1,1
b6b90f4d9bd447c8ae41cd31d75547fdafc25159,b6b90f4,Kenneth Reitz,2019-08-20 19:02:36 -0400,Update sidebarintro.html,1,1,1
913adced21816f8bb34abb8adc1ca01a4e9d8431,913adce,Kenneth Reitz,2019-08-20 19:02:23 -0400,Update sidebarlogo.html,1,1,1
e320f9e467c9a769a6accc453bc26438b32e5b94,e320f9e,Nate Prewitt,2019-08-20 10:28:48 -0700,Merge pull request #5171 from MFStapert/patch-2,0,0,0
4070bcf1b9d3cb7036ccd27136206720897a0fe7,4070bcf,Marijn Stapert,2019-08-20 19:25:03 +0200,Fix typo,1,1,1
3c01cd708033295c65be3fd85dea9d453506c854,3c01cd7,Kenneth Reitz,2019-08-20 01:02:03 -0400,Update README.md,0,2,1
bc81ee3af47571d6a6aeb23dc7af74e252f015ed,bc81ee3,Kenneth Reitz,2019-08-20 01:01:06 -0400,Update setup.py,1,0,1
b1d584e899dd423fa3882eddf154ba3c1a1fdd4d,b1d584e,Kenneth Reitz,2019-08-20 00:58:49 -0400,Update index.rst,4,7,1
b98be047f2cb2aac42b32f79d089f0067ff4f86f,b98be04,Kenneth Reitz,2019-08-20 00:58:07 -0400,Update README.md,0,1,1
ced3779126326b0da4a0fff47dbd8cc182119b16,ced3779,Kenneth Reitz,2019-08-20 00:57:58 -0400,Update README.md,2,1,1
bedb1cd38fc363d78484ef1ce8240c76ec36fbef,bedb1cd,Kenneth Reitz,2019-08-20 00:57:46 -0400,Update README.md,1,2,1
d258b20eba81447a94ea17a40a7e3b45854eb9ab,d258b20,Kenneth Reitz,2019-08-20 00:57:00 -0400,Delete sponsors.rst,0,96,1
e2fce5e60c23308b41838a74d45a0e3f77b32843,e2fce5e,Kenneth Reitz,2019-08-20 00:56:45 -0400,Update index.rst,2,2,1
72ca1b7e314ede0ff57ebe7ec13310be50a052ab,72ca1b7,Kenneth Reitz,2019-08-20 00:55:57 -0400,Update index.rst,1,1,1
7f3ce7eaac9ad5b60b75710c3d95e63255f85d5f,7f3ce7e,Kenneth Reitz,2019-08-20 00:55:22 -0400,Update sidebarlogo.html,1,24,1
b248328eb3f0d698ab0845db73fb73a32520175f,b248328,Kenneth Reitz,2019-08-20 00:54:28 -0400,Update sidebarintro.html,0,20,1
10e5f874c717b553f4c021aeb25f1a10f83067ea,10e5f87,Kenneth Reitz,2019-08-20 00:54:00 -0400,Update sidebarintro.html,1,2,1
7f2513fb817a541a341360e0925babb35ff6e863,7f2513f,Kenneth Reitz,2019-08-20 00:50:22 -0400,Update index.rst,1,1,1
04b5c837015b1182c5ce315d3656c0e6e7397e4d,04b5c83,Kenneth Reitz,2019-08-20 00:50:07 -0400,Update index.rst,1,1,1
1f9ec06e224faa0be23eb7959fab347e8374ba73,1f9ec06,Kenneth Reitz,2019-08-20 00:49:18 -0400,Update index.rst,3,38,1
00fa902c7de4f3722fbfb6cec89f828c912c03fa,00fa902,Kenneth Reitz,2019-08-20 00:47:05 -0400,Update README.md,0,2,1
339323230400970717e369e42635be5a97a73c37,3393232,Kenneth Reitz,2019-08-20 00:46:57 -0400,Update README.md,3,1,1
d41fba63477c97559e5454d5f57e53fa17c9fdaa,d41fba6,Kenneth Reitz,2019-08-20 00:46:47 -0400,Update README.md,1,1,1
7ca0e86a6752a5a763e5e82d94f34a522a976708,7ca0e86,Kenneth Reitz,2019-08-20 00:45:53 -0400,Update README.md,4,4,1
428f7a275914f60a8f1e76a7d69516d617433d30,428f7a2,Kenneth Reitz,2019-08-20 00:38:21 -0400,Merge pull request #5076 from myrheimb/patch-1,0,0,0
a71e2240dfcf9609a50b09e12becd9f4b29fcde7,a71e224,Kenneth Reitz,2019-08-20 00:26:59 -0400,Merge pull request #4976 from eduardomourar/feature/strip-utf8-bom,0,0,0
4bce5a0bc5d5fe33518daaed05c2f39add1bd9f4,4bce5a0,Kenneth Reitz,2019-08-20 00:26:51 -0400,Merge branch 'master' into feature/strip-utf8-bom,0,0,0
3e7d0a873f838e0001f7ac69b1987147128a7b5f,3e7d0a8,Kenneth Reitz,2019-08-20 00:25:50 -0400,Merge pull request #4987 from aless10/master,0,0,0
df918c066fa275abc2bb0c960647dc064d136a01,df918c0,Kenneth Reitz,2019-08-20 00:25:37 -0400,Merge branch 'master' into master,0,0,0
ada50499a0de44219a581ade3e8cebfa5c7334e4,ada5049,Kenneth Reitz,2019-08-20 00:24:08 -0400,Merge pull request #4996 from sblondon/master,0,0,0
82c744b59c4cd8c6bc5303a8ed7c892b6490b888,82c744b,Kenneth Reitz,2019-08-20 00:23:52 -0400,Merge pull request #4983 from jaketreacher/2949-trusted-domain,0,0,0
bbc3d43522bcb1363050557655508d66bfebcfcf,bbc3d43,Kenneth Reitz,2019-08-20 00:22:32 -0400,Merge pull request #4922 from jdufresne/ordered,0,0,0
8086ffdbbfc1e1f80c358ae9047c97c37b6b47bb,8086ffd,Kenneth Reitz,2019-08-20 00:21:31 -0400,Merge pull request #4999 from greysteil/add-project-urls,0,0,0
5eb73374945823748920758c44b9b747cef0c93e,5eb7337,Kenneth Reitz,2019-08-20 00:21:12 -0400,Merge pull request #4978 from sayzlim/master,0,0,0
48e1a3359ec1ca12577685cf8f34a44908b9964c,48e1a33,Kenneth Reitz,2019-08-20 00:21:04 -0400,Merge branch 'master' into master,0,0,0
1b450d2038b276a3e0921389bed515f71bad60f4,1b450d2,Kenneth Reitz,2019-08-20 00:17:54 -0400,Merge pull request #5018 from hugovk/rm-2.6,0,0,0
67a7b2e8336951d527e223429672354989384197,67a7b2e,Kenneth Reitz,2019-08-20 00:16:35 -0400,Merge pull request #5087 from LuckyDenis/master,0,0,0
42c5a4f62268dd6e0499aac02a2ef481286e5798,42c5a4f,Kenneth Reitz,2019-08-20 00:15:44 -0400,Merge pull request #5128 from lmvlmv/urllibfix,0,0,0
11ed88bcb2748f4ce7924e95ae47a9c0b87d6af4,11ed88b,Kenneth Reitz,2019-08-20 00:14:36 -0400,Merge pull request #5105 from alanyee/patch-1,0,0,0
0fe6653eabc3e0a4b8c48e374fb7ee83a3bf829b,0fe6653,Kenneth Reitz,2019-08-20 00:12:58 -0400,Merge pull request #5049 from hroncok/pytest4,0,0,0
dd15e5284035b4a3e44bcdf8d6fdfe63ac77dcc7,dd15e52,Kenneth Reitz,2019-08-20 00:11:22 -0400,Merge pull request #5119 from alanyee/patch-1,0,0,0
9bc49b596032749a02666ff0ca58acafc467d888,9bc49b5,Kenneth Reitz,2019-08-20 00:11:02 -0400,Merge branch 'master' into patch-1,0,0,0
d79024f246d1037c4196da6027c2c2be08719c8d,d79024f,Nate Prewitt,2019-08-19 15:57:15 -0700,Merge pull request #5160 from OrangutanGaming/change-github,0,0,0
9cdf29410778f31b88c48385c4a0fdf96fa10bd1,9cdf294,Nihaal,2019-08-13 22:58:54 +0100,Updated references to previous requests/requests GitHub path,44,44,17
9f55e4bc09b1c4ce186f8fe63d711fc74eec5c6f,9f55e4b,Nate Prewitt,2019-08-19 10:55:40 -0700,Merge pull request #5164 from dschaller/patch-1,0,0,0
bf582192b828fba84c5a81d2524e185ab98ecb7d,bf58219,Nate Prewitt,2019-08-19 10:54:31 -0700,Merge pull request #5167 from aadibajpai/patch-1,0,0,0
